datetime,tempmax,tempmin,temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
25-05-2022,87.6,71.4,78.2,68.6,73.7,0,16.8,9.7,272.2,1013.4,53.4,4.3,309.1,26.8,10,30,2022-05-25T05:52:45,2022-05-25T18:40:35,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26-05-2022,88.4,71.5,77.8,69.5,76.7,0.028,17.7,9.2,248.3,1013.4,53.7,4,282.5,24.5,10,10,2022-05-26T05:52:39,2022-05-26T18:40:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
27-05-2022,87.6,69.8,78.5,66.3,68.8,0.001,33.3,10.4,268.3,1013,53.7,4.2,299.9,26,10,10,2022-05-27T05:52:35,2022-05-27T18:41:10,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
28-05-2022,86.1,69.7,78.3,66.9,70.4,0.024,16.3,12.1,261.4,1012.4,43.9,4.3,320.8,27.9,10,10,2022-05-28T05:52:31,2022-05-28T18:41:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
29-05-2022,87.7,69.7,78,67,70.7,0.012,17.7,12.8,258.1,1012.2,45.4,4.5,267.5,23.2,10,10,2022-05-29T05:52:28,2022-05-29T18:41:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
30-05-2022,86,68.4,77.3,68,74.4,0.279,12.8,13.9,261.5,1011.3,62.2,3.9,248.3,21.4,10,10,2022-05-30T05:52:26,2022-05-30T18:42:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
31-05-2022,85.9,69.8,76.2,68.6,78.1,0.117,22.8,13.9,265.6,1012.4,62.9,3.9,236.3,20.4,10,10,2022-05-31T05:52:25,2022-05-31T18:42:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
01-06-2022,86,69.8,76.8,68.6,77,0.06,19.5,11.5,265.3,1011,60.9,4.3,228.8,19.8,10,30,2022-06-01T05:52:25,2022-06-01T18:42:40,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-06-2022,87.7,71.5,77.9,69.3,76,0.146,21.7,11.5,269.4,1011.1,58.7,4.2,256.6,22.1,10,10,2022-06-02T05:52:25,2022-06-02T18:42:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
03-06-2022,89.6,69.6,76.9,68.5,76.8,1.095,32.2,20.2,253,1010.4,49.1,4.3,292.1,25.3,10,30,2022-06-03T05:52:27,2022-06-03T18:43:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
04-06-2022,91.3,67,77.1,66.9,73,0.159,22.4,17.8,295.6,1010.5,47.7,4.5,298.4,25.8,10,10,2022-06-04T05:52:29,2022-06-04T18:43:34,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
05-06-2022,88.9,68,77.6,68.1,74.5,1.06,30,12.7,246,1010.5,41.8,3.7,281.8,24.5,9,30,2022-06-05T05:52:32,2022-06-05T18:43:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
06-06-2022,86.1,66.9,75.7,68.2,79.2,0.228,23,15.5,277.1,1011.1,61,4,173.2,15,6,10,2022-06-06T05:52:35,2022-06-06T18:44:10,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
07-06-2022,84.2,69.8,76.6,69,78.3,0.006,18.1,14.9,262.2,1011.6,61.9,4.5,243.9,21.1,10,30,2022-06-07T05:52:39,2022-06-07T18:44:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
08-06-2022,86,69.8,77.1,68.1,75.2,0.082,18.8,15,266.9,1011.5,52,4.5,310.4,27,10,30,2022-06-08T05:52:44,2022-06-08T18:44:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
09-06-2022,84.8,69.8,76.9,67.9,75.1,0.051,22.4,13.8,266.9,1011.3,54.1,4.6,308.2,26.6,10,10,2022-06-09T05:52:50,2022-06-09T18:45:02,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
10-06-2022,84.5,69.8,77.2,66.7,71.2,0,18.8,18.2,255.5,1011.9,44.3,4.8,287.8,25,9,10,2022-06-10T05:52:56,2022-06-10T18:45:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11-06-2022,84.5,68,76.4,67,73.7,0,21,14.4,254.6,1012.6,48.8,5.2,279,24.2,10,10,2022-06-11T05:53:04,2022-06-11T18:45:36,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12-06-2022,85.9,69.7,76.8,67.4,74,0.288,18.6,19.5,250.6,1012.6,53.3,4.7,225.5,19.5,10,10,2022-06-12T05:53:11,2022-06-12T18:45:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
13-06-2022,84,69.8,76.6,67.1,73.8,0.02,20.8,15.8,256.4,1013.2,54.9,4.6,266,23.1,10,10,2022-06-13T05:53:20,2022-06-13T18:46:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
14-06-2022,91.2,69.7,77.7,67.6,73.6,0.986,18.6,13.9,265,1012.5,57.8,4.1,259.1,22.6,10,10,2022-06-14T05:53:29,2022-06-14T18:46:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
15-06-2022,82.3,69.5,74.9,69.4,83.9,0.236,16.3,10.1,274.2,1012,74.2,3.5,195.7,16.8,8,10,2022-06-15T05:53:38,2022-06-15T18:46:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
16-06-2022,86.1,69.8,76.5,69.2,79.7,0.745,32.2,9.2,265.5,1011.5,63.6,3.9,244.3,21.1,10,10,2022-06-16T05:53:48,2022-06-16T18:46:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
17-06-2022,85.7,67.1,76.3,68.9,79.7,1.683,10.7,14.8,244.9,1011.4,71.5,4.2,169.8,14.7,8,10,2022-06-17T05:53:59,2022-06-17T18:47:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
18-06-2022,82.3,69.8,74.7,70.3,86.9,0.722,17.2,11.5,251.1,1011.6,76.7,3.3,296.6,25.7,9,30,2022-06-18T05:54:10,2022-06-18T18:47:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
19-06-2022,84.1,68.9,75.2,69.3,83,0.026,17.7,9.4,260.8,1013.5,75.2,3.9,257.2,22.2,8,30,2022-06-19T05:54:22,2022-06-19T18:47:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
20-06-2022,83.9,69.8,75.2,69.7,84.2,0.551,21.9,13.7,261.5,1011.2,75.8,4,186.2,16,7,10,2022-06-20T05:54:34,2022-06-20T18:47:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
21-06-2022,82.3,69.5,74.3,68.7,83.7,0.04,23.9,16,252.7,1010.1,84.9,4,227.2,19.6,7,10,2022-06-21T05:54:47,2022-06-21T18:48:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
22-06-2022,78.8,69.8,73.3,68.3,84.8,0.004,23,12.8,248.4,1011.3,73.1,3.8,218.9,18.9,9,10,2022-06-22T05:55:00,2022-06-22T18:48:19,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
23-06-2022,78.8,68.9,73.5,68.2,83.9,0.103,23.7,11.4,243.4,1012.1,69.8,4.5,251.2,21.5,8,10,2022-06-23T05:55:13,2022-06-23T18:48:31,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
24-06-2022,84.2,69.8,75.6,67.2,76.6,0.039,25.1,16.2,246.6,1011.4,60.5,4.6,261.1,22.6,8,10,2022-06-24T05:55:27,2022-06-24T18:48:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
25-06-2022,82.4,68,73.6,67.5,82,0.031,30.4,19.7,255.1,1009.8,65.4,4,195.3,16.8,8,10,2022-06-25T05:55:41,2022-06-25T18:48:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
26-06-2022,82.4,69.7,75.2,66.9,76.5,0,32.7,16.2,252.6,1010.1,61.8,4.2,271.2,23.5,9,10,2022-06-26T05:55:56,2022-06-26T18:49:05,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27-06-2022,81.2,68,74.4,66.9,78.4,0,28,18.1,249.2,1011.7,63.3,4.3,249.1,21.5,9,10,2022-06-27T05:56:11,2022-06-27T18:49:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28-06-2022,80.7,68.9,74.9,67,77.4,0.032,24.8,16.7,252.9,1011.6,60.8,4.6,204.6,17.6,8,10,2022-06-28T05:56:26,2022-06-28T18:49:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
29-06-2022,84.2,69.8,75.6,68.3,79.6,0.236,27.7,15,260,1010.1,62.9,4.1,218.1,18.9,7,10,2022-06-29T05:56:42,2022-06-29T18:49:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
30-06-2022,82.4,68,74.1,68.5,83.8,0.118,28.9,12.6,257.3,1009.9,57.4,4.3,276.5,23.8,9,10,2022-06-30T05:56:57,2022-06-30T18:49:40,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
01-07-2022,84.1,69.8,74.8,68.2,81.1,0.256,27.3,16.2,267,1010.2,60.1,4.1,247.6,21.5,7,10,2022-07-01T05:57:13,2022-07-01T18:49:48,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-07-2022,82.5,68,74.9,68.3,81.3,0.114,25.9,16.1,275.7,1009.3,71.5,4,181.5,15.8,6,10,2022-07-02T05:57:29,2022-07-02T18:49:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
03-07-2022,80.7,69.8,74.4,69.5,85.5,0.068,26.2,12.8,251.8,1009.5,77.9,4,196,16.8,8,10,2022-07-03T05:57:46,2022-07-03T18:50:00,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
04-07-2022,77.1,69.6,72.8,68.3,86.2,0.012,32.4,16.1,258.2,1009.8,75.6,3.6,24.1,2.1,1,10,2022-07-04T05:58:02,2022-07-04T18:50:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
05-07-2022,80.5,68.6,73,67.6,83.9,0.686,31.5,18,252.1,1008.8,83.2,3.9,27.4,2.3,2,10,2022-07-05T05:58:19,2022-07-05T18:50:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
06-07-2022,77,69.8,72,68.3,88.4,0.016,33.8,16,247.3,1011.9,85.4,3.7,38.1,3.3,2,10,2022-07-06T05:58:35,2022-07-06T18:50:13,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
07-07-2022,75.2,69.2,71.4,69.4,93.7,0.195,31.1,15.9,252.6,1012.4,92.6,3.2,145,12.6,6,10,2022-07-07T05:58:52,2022-07-07T18:50:16,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
08-07-2022,77,68,71.3,67.6,88.5,0.198,34,16.2,264.3,1011.6,89.5,3.4,112.5,9.8,6,10,2022-07-08T05:59:09,2022-07-08T18:50:18,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
09-07-2022,78.7,68,71.6,68.4,90.4,0.587,32.4,17,252.5,1009.8,89.8,3.1,43.1,3.9,2,10,2022-07-09T05:59:26,2022-07-09T18:50:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
10-07-2022,80.5,68,72.6,68.1,86.5,0.01,34.2,18.3,261,1010.2,89.6,3.6,67.1,5.9,6,10,2022-07-10T05:59:43,2022-07-10T18:50:19,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
11-07-2022,78.8,68,71.4,68.5,91,0.196,33.1,18.3,258.8,1012.4,89.7,3.2,41.8,3.6,2,10,2022-07-11T05:59:59,2022-07-11T18:50:19,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
12-07-2022,82.3,68,73.7,66.6,80,0.008,34.4,18.5,262.7,1011.5,71.5,3.9,206.7,17.8,8,10,2022-07-12T06:00:16,2022-07-12T18:50:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
13-07-2022,75.3,68.1,71.6,67.6,87.3,0.039,39.4,17.2,248.2,1009.4,81.2,3.3,121.8,10.4,6,10,2022-07-13T06:00:33,2022-07-13T18:50:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
14-07-2022,78.8,68,71.2,67.3,88,0.024,39.6,20.8,250.4,1008.3,86.3,3.1,229.3,19.8,9,10,2022-07-14T06:00:49,2022-07-14T18:50:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
15-07-2022,80.6,66.2,72.1,67.6,86.2,0.008,37.1,20.5,253.7,1009.7,79.8,3.4,181.3,15.5,6,10,2022-07-15T06:01:06,2022-07-15T18:50:08,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
16-07-2022,78.8,68,72,68.7,89.7,0.002,30.2,20.7,258.4,1010.8,82.3,3.6,174.7,15.2,6,10,2022-07-16T06:01:22,2022-07-16T18:50:04,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
17-07-2022,82.3,68,73.9,69.2,85.9,0.012,30.4,13.9,258.2,1011.4,79.6,4.2,191.5,16.6,8,10,2022-07-17T06:01:38,2022-07-17T18:49:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
18-07-2022,77,69.8,72.7,69.4,89.9,0.008,27.1,13.8,261,1013.7,89.9,3.3,144.1,12.5,7,10,2022-07-18T06:01:54,2022-07-18T18:49:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
19-07-2022,84.2,68,75.7,68.9,80.9,0.036,19,10.3,260.6,1012.2,70.3,4,262.3,22.5,10,10,2022-07-19T06:02:10,2022-07-19T18:49:44,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
20-07-2022,85.8,69.8,76.7,69.7,80.2,0.587,14.5,39.3,280.2,1012.1,65.6,3.8,227.3,19.5,10,10,2022-07-20T06:02:26,2022-07-20T18:49:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
21-07-2022,82.2,69.7,75.1,69.3,83.1,2.66,20.8,11.4,288.6,1012.1,64.2,3.7,177.9,15.3,9,10,2022-07-21T06:02:41,2022-07-21T18:49:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
22-07-2022,80.4,70.7,74.2,68.8,83.6,0.154,14.5,11.4,279.8,1012.6,73.9,3.4,212.5,18.2,7,10,2022-07-22T06:02:56,2022-07-22T18:49:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
23-07-2022,80.5,69.7,73.6,68.2,83.8,0.012,18.6,13.9,267.8,1011.9,73.7,3.5,217.1,18.6,8,10,2022-07-23T06:03:11,2022-07-23T18:49:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
24-07-2022,78.8,68,73.3,68.3,85.3,0.016,23.3,11.5,261,1012.2,77.2,3.6,149.9,12.9,7,10,2022-07-24T06:03:26,2022-07-24T18:48:53,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
25-07-2022,84.1,68,75.2,67.1,77.4,0.075,17.7,12.8,281,1013,57.9,4.6,266.4,23,10,10,2022-07-25T06:03:40,2022-07-25T18:48:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
26-07-2022,82.2,68.9,75,67.5,78.3,0.245,17.4,9.1,291.4,1013.6,65.1,4,169.6,14.7,9,10,2022-07-26T06:03:55,2022-07-26T18:48:26,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
27-07-2022,84.3,68.9,75.3,69.9,84.6,0.053,11.9,7,339.8,1012.8,63.1,3.6,235.6,20.3,9,10,2022-07-27T06:04:08,2022-07-27T18:48:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
28-07-2022,87.6,69.8,77.5,70.2,80.1,0.014,8.9,6.8,78.9,1013.3,65.3,3.8,244,21,9,30,2022-07-28T06:04:22,2022-07-28T18:47:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
29-07-2022,87.8,71.6,78.4,70,77.3,0.004,8.7,6.9,109.7,1013,63.2,4,187.4,16.1,9,30,2022-07-29T06:04:35,2022-07-29T18:47:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
30-07-2022,86,68,76.7,69.4,80.2,1.838,9.2,9.2,295.9,1012.2,67.1,3.9,285.6,24.7,10,30,2022-07-30T06:04:48,2022-07-30T18:47:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
31-07-2022,82.3,69.2,74.4,71.2,90.4,0.524,9.2,7,259.2,1010.6,71.7,3.4,232.3,20.1,10,10,2022-07-31T06:05:01,2022-07-31T18:47:04,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
01-08-2022,85.8,69.7,75.5,70.5,85.6,1.724,12.1,7.1,298.2,1011.5,72.8,3.7,205.4,17.7,10,10,2022-08-01T06:05:13,2022-08-01T18:46:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-08-2022,82.3,68,73.1,69.3,88.8,2.011,13,11.4,274.1,1011.8,72.4,3.5,243.5,21.1,9,30,2022-08-02T06:05:25,2022-08-02T18:46:25,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
03-08-2022,82.2,68,71.9,69.2,92,0.789,12.1,9.2,265.5,1010.2,86.2,3.3,167.2,14.3,8,10,2022-08-03T06:05:36,2022-08-03T18:46:04,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
04-08-2022,75.2,69.8,71.8,70,94.4,0.24,26.4,9.1,264.3,1009.1,86.2,3,207.7,18,9,10,2022-08-04T06:05:47,2022-08-04T18:45:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
05-08-2022,75.1,68,70.7,68.6,93.3,0.04,37.1,18.5,247.1,1011.1,94.9,3.2,73.6,6.4,3,10,2022-08-05T06:05:58,2022-08-05T18:45:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
06-08-2022,75.2,68,71.1,68.4,91.4,0.04,34.9,18.4,253,1009.4,89.6,3.1,174.8,15.2,8,10,2022-08-06T06:06:08,2022-08-06T18:44:57,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
07-08-2022,77,69.2,71.9,69.2,91.4,0.235,33.8,18.2,251.6,1008.4,89.6,3.2,95,8,4,10,2022-08-07T06:06:18,2022-08-07T18:44:33,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
08-08-2022,76.8,69.2,72.1,68.6,88.8,0.078,36,17.3,252.8,1009.6,86.3,3.2,70.4,6,4,10,2022-08-08T06:06:28,2022-08-08T18:44:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
09-08-2022,78.8,68,72.1,67.3,85.3,0.078,37.1,20.7,247.5,1008.5,88.6,3.8,174.5,15.1,6,10,2022-08-09T06:06:37,2022-08-09T18:43:42,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
10-08-2022,80.5,68,73,66.2,80.1,0.004,35.6,22.9,244.1,1008.5,62.2,4,165,14.2,6,10,2022-08-10T06:06:46,2022-08-10T18:43:16,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
11-08-2022,80.6,68,73.7,66.8,79.8,0.004,32.9,20.9,248.1,1010.1,68.1,3.9,220.2,19.1,8,10,2022-08-11T06:06:55,2022-08-11T18:42:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
12-08-2022,80.6,69.2,73.9,67.4,80.9,0.008,31.8,18.4,259.4,1012.1,67.3,4,233.2,20.2,8,10,2022-08-12T06:07:03,2022-08-12T18:42:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
13-08-2022,82.3,67.9,74.2,66.9,79,0.012,26.4,19.7,259.8,1012.2,70.1,3.9,234.9,20.3,9,10,2022-08-13T06:07:11,2022-08-13T18:41:52,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
14-08-2022,80.6,67.1,73.4,66.6,80,0.004,24.8,18.2,260.1,1013.2,67.7,3.9,229.8,19.7,9,10,2022-08-14T06:07:18,2022-08-14T18:41:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
15-08-2022,82.4,68,74.7,67.7,79.9,0.004,21.5,12.7,246.8,1013.7,62.7,4,250.2,21.5,9,10,2022-08-15T06:07:25,2022-08-15T18:40:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
16-08-2022,86,68,76.6,66.9,74.2,0.012,12.5,8.6,248.2,1013.4,46,4.3,310.3,26.7,10,10,2022-08-16T06:07:32,2022-08-16T18:40:21,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
17-08-2022,86,69.7,77.5,68.3,74.5,0.016,15.9,9.2,267.6,1013.5,51.4,4.1,245.6,21.2,10,10,2022-08-17T06:07:38,2022-08-17T18:39:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
18-08-2022,84.2,71.6,76.7,67.6,74.5,0.084,22.8,11.4,290.4,1013,60.2,4.7,225.1,19.3,10,10,2022-08-18T06:07:44,2022-08-18T18:39:18,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
19-08-2022,82.4,69.8,75.3,67.6,78,0.091,25.1,13.9,287.2,1012.8,68.8,4.4,203,17.5,7,10,2022-08-19T06:07:50,2022-08-19T18:38:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
20-08-2022,82.4,69.8,75.3,67.1,76.9,0.008,23.5,16.1,284.1,1012.7,57,4.7,168.5,14.5,7,10,2022-08-20T06:07:55,2022-08-20T18:38:11,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
21-08-2022,82.4,69.8,73.9,68.8,84.9,0.629,21.7,16.7,278.5,1012.1,66,4.1,235.8,20.2,9,10,2022-08-21T06:08:00,2022-08-21T18:37:37,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
22-08-2022,82.4,68,73.6,69.1,86.9,0.314,24.8,12.8,264.4,1011.5,80.6,3.8,154.4,13.3,6,10,2022-08-22T06:08:04,2022-08-22T18:37:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
23-08-2022,84.1,69.7,75,69.1,83,0.32,38,16,256.3,1012.2,70.1,4.3,217,18.7,10,10,2022-08-23T06:08:09,2022-08-23T18:36:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
24-08-2022,84.1,69.2,73.8,68.6,84.8,0.745,22.1,10.4,267.5,1013.7,89.2,3.8,157.3,13.4,6,10,2022-08-24T06:08:12,2022-08-24T18:35:52,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
25-08-2022,82.4,68.6,74.3,68.8,84,0.212,24.4,10.3,294.2,1012.5,78.2,3.8,250.2,21.5,10,10,2022-08-25T06:08:16,2022-08-25T18:35:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
26-08-2022,80.5,68.9,73.2,69.9,90,0.403,19.5,12.1,286.4,1011.6,83.1,3.6,206.5,17.8,9,10,2022-08-26T06:08:20,2022-08-26T18:34:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
27-08-2022,82.3,66.2,73.3,69,87.4,0.851,18.1,7.1,288.1,1011.8,83.9,3.5,207.4,17.9,9,10,2022-08-27T06:08:23,2022-08-27T18:34:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
28-08-2022,82.5,67.7,74,68.8,84.9,0.58,25.5,11.5,305.8,1011.7,73.7,3.7,262.5,22.6,10,10,2022-08-28T06:08:25,2022-08-28T18:33:24,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
29-08-2022,80.5,69.8,73.6,70.4,90,0.527,11.2,5.8,312.7,1012.8,79.6,3.2,258.1,22.2,9,10,2022-08-29T06:08:28,2022-08-29T18:32:46,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
30-08-2022,84.1,68.9,75.5,68.5,80.7,3.181,15.9,11,115.8,1012.3,67,3.3,234.4,20.1,9,30,2022-08-30T06:08:30,2022-08-30T18:32:07,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
31-08-2022,82.4,69.5,74.6,70.3,87.3,0.16,16.1,9,105.3,1011.9,72.8,3.4,241.8,21,9,30,2022-08-31T06:08:32,2022-08-31T18:31:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
01-09-2022,82.4,68.9,73.3,69.5,89.1,0.474,24.2,6.4,125.1,1013.6,63.5,3.4,220.4,19.1,10,30,2022-09-01T06:08:34,2022-09-01T18:30:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-09-2022,80.7,68,73.9,68.3,83.9,0.032,11,6.4,135.5,1012.7,63.6,3.9,227.8,19.7,9,10,2022-09-02T06:08:36,2022-09-02T18:30:09,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
03-09-2022,87.7,68.2,76.9,70.2,81.1,1.457,11.4,11.2,252,1012.6,65.1,3.6,234,20.3,9,30,2022-09-03T06:08:37,2022-09-03T18:29:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
04-09-2022,84.3,68,75.1,70,85.6,1.619,7.6,7,268.6,1012.4,76.2,4,195.5,16.9,9,30,2022-09-04T06:08:38,2022-09-04T18:28:48,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
05-09-2022,87.8,67.1,75.3,69.1,83.2,5.151,11.6,11.1,217.3,1012.1,77.9,3.3,302.3,26.1,10,30,2022-09-05T06:08:39,2022-09-05T18:28:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
06-09-2022,83.6,68.2,74.5,69.8,86.5,1.503,19.2,11.3,243.9,1011.6,86.1,3.4,235.6,20.4,9,30,2022-09-06T06:08:40,2022-09-06T18:27:26,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
07-09-2022,78.8,69.8,72.7,69.5,90.2,1.644,21.3,12.6,247.8,1012,89.8,3.6,101.6,8.8,4,30,2022-09-07T06:08:41,2022-09-07T18:26:45,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
